latitude,longitude,positional_accuracy,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_class_name,taxon_subclass_name,taxon_order_name,taxon_family_name,taxon_genus_name
39.8920966667,-79.5066966667,5,Strobilomyces strobilaceus,Old-man-of-the-woods,Fungi,352462,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Boletaceae,Strobilomyces
39.8921133333,-79.5067133333,4,Tatraea macrospora,,Fungi,154757,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Helotiaceae,Tatraea
39.8920216667,-79.5063383333,4,Cyathus striatus,fluted bird's nest fungus,Fungi,120242,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Nidulariaceae,Cyathus
39.8920033333,-79.5062116667,6,Lycoperdon perlatum,common puffball,Fungi,48443,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Lycoperdaceae,Lycoperdon
39.8915783333,-79.5053333333,4,Trametes versicolor,turkey-tail,Fungi,54134,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8914466667,-79.5050583333,4,Arrhenia epichysium,brown goblet,Fungi,67343,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Hygrophoraceae,Arrhenia
39.8915333333,-79.5051033333,4,Lentinellus ursinus,bear lentinus,Fungi,118231,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Auriscalpiaceae,Lentinellus
39.8914333333,-79.5050883333,4,Clitocybula oculus,,Fungi,146742,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Porotheleaceae,Clitocybula
39.8914866667,-79.50505,4,Collybia nuda,Blewit,Fungi,1525548,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Clitocybaceae,Collybia
39.8914319457,-79.5049470997,15,Tectella patellaris,veiled panus,Fungi,978480,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Sarcomyxaceae,Tectella
39.9022972,-79.4917046,1664,Steccherinum ochraceum,Ochre Spreading Tooth,Fungi,118096,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Steccherinaceae,Steccherinum
39.9022972,-79.4917046,1664,Leotia lubrica,Ochre Jelly Club,Fungi,58669,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Leotiales,Leotiaceae,Leotia
39.9022972,-79.4917046,1664,Stereum complicatum,crowded parchment,Fungi,196842,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Stereaceae,Stereum
39.9022972,-79.4917046,1664,Apioperdon pyriforme,Pear-shaped Puffball,Fungi,972793,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Lycoperdaceae,Apioperdon
39.9022972,-79.4917046,1664,Pachyella clypeata,Copper Penny Fungus,Fungi,194245,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,,Pezizales,Pezizaceae,Pachyella
39.9022972,-79.4917046,1664,Galerina marginata,Funeral Bell,Fungi,154735,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Hymenogastraceae,Galerina
39.9022972,-79.4917046,1664,Ossicaulis lignatilis,Bonestem,Fungi,516040,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Lyophyllaceae,Ossicaulis
39.9022972,-79.4917046,1664,Plicaturopsis crispa,crimped gill,Fungi,55565,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Amylocorticiales,Amylocorticiaceae,Plicaturopsis
39.9022972,-79.4917046,1664,Ganoderma applanatum,artist's bracket,Fungi,48473,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Ganoderma
39.9022972,-79.4917046,1664,Datronia mollis,Common Mazegill,Fungi,350636,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Datronia
39.8911366667,-79.503425,4,Daedaleopsis confragosa,Thin-walled Maze Polypore,Fungi,124102,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Daedaleopsis
39.8909116667,-79.502005,4,Trichaptum biforme,violet-toothed polypore,Fungi,125705,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Hymenochaetales,Hymenochaetaceae,Trichaptum
39.890805,-79.5019833333,5,Trametes versicolor,turkey-tail,Fungi,54134,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8936616667,-79.49797,4,Clavariadelphus americanus,,Fungi,507148,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Phallomycetidae,Gomphales,Clavariadelphaceae,Clavariadelphus
39.8937916667,-79.49775,4,Hydnum subolympicum,,Fungi,793363,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Cantharellales,Hydnaceae,Hydnum
39.893705,-79.4980166667,5,Hypomyces chrysospermus,bolete mould,Fungi,152947,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Hypomyces
39.8937383333,-79.4980466667,4,Pluteus cervinus,Deer Mushroom,Fungi,60782,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Pluteaceae,Pluteus
39.8972783333,-79.494745,4,Tyromyces chioneus,White Cheese Polypore,Fungi,130946,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Incrustoporiaceae,Tyromyces
39.8984616667,-79.4942466667,5,Picipes badius,Bay Polypore,Fungi,510852,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Picipes
39.89897,-79.4942116667,5,Leratiomyces squamosus thraustus,slender roundhead,Fungi,334046,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Strophariaceae,Leratiomyces
39.9022972,-79.4917046,1664,Radulomyces copelandii,Asian Beauty,Fungi,1113584,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Radulomycetaceae,Radulomyces
39.9022972,-79.4917046,1664,Hydnum umbilicatum,depressed hedgehog,Fungi,48421,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Cantharellales,Hydnaceae,Hydnum
39.9022972,-79.4917046,1664,Sebacina schweinitzii,jellied false coral fungus,Fungi,736008,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Sebacinales,Sebacinaceae,Sebacina
39.9022972,-79.4917046,1664,Lycoperdon echinatum,Spiny Puffball,Fungi,343169,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Lycoperdaceae,Lycoperdon
39.8989366667,-79.4943383333,4,Cantharellus appalachiensis,Appalachian Chanterelle,Fungi,501610,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Cantharellales,Hydnaceae,Cantharellus
39.899575,-79.49308,4,Laccaria ochropurpurea,Purple-and-White Deceiver,Fungi,143308,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Hydnangiaceae,Laccaria
39.89992,-79.49282,4,Amanita lavendula,Coker's Lavender Staining Amanita,Fungi,810894,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Amanitaceae,Amanita
39.898245,-79.4941116667,4,Amanita suballiacea,Garlic-Odored Death Cap,Fungi,525036,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Amanitaceae,Amanita
39.8743072898,-79.4966122416,9,Fomitopsis betulina,birch polypore,Fungi,775410,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Fomitopsidaceae,Fomitopsis
39.8501716415,-79.4895154518,4,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8631379722,-79.5023989722,,Coprinus comatus,Shaggy Mane,Fungi,47392,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Coprinaceae,Coprinus
39.8735716667,-79.4961466667,4,Trichaptum biforme,violet-toothed polypore,Fungi,125705,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Hymenochaetales,Hymenochaetaceae,Trichaptum
39.8734466667,-79.4973916667,9,Calycina citrina,Yellow Fairy Cups,Fungi,955949,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Pezizellaceae,Calycina
39.8724716667,-79.4985366667,83,Hypholoma lateritium,Brick Cap,Fungi,130203,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Strophariaceae,Hypholoma
39.871945,-79.501105,15,Apioperdon pyriforme,Pear-shaped Puffball,Fungi,972793,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Lycoperdaceae,Apioperdon
39.8700916667,-79.4985416667,4,Calycina citrina,Yellow Fairy Cups,Fungi,955949,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Pezizellaceae,Calycina
39.8497826997,-79.4722634997,,Rigidoporus populinus,Poplar Bracket,Fungi,1149663,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Hymenochaetales,Rigidoporaceae,Rigidoporus
39.8511209997,-79.4726514997,,Chlorociboria aeruginascens,Green Wood Cup,Fungi,122329,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Chlorociboriaceae,Chlorociboria
39.8519408,-79.4742427997,,Calycina citrina,Yellow Fairy Cups,Fungi,955949,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Pezizellaceae,Calycina
39.8470751997,-79.4734344997,,Chlorociboria aeruginascens,Green Wood Cup,Fungi,122329,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Chlorociboriaceae,Chlorociboria
39.8918916389,-79.5010138889,3,Trametes versicolor,turkey-tail,Fungi,54134,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8923860833,-79.5001972222,,Trichaptum biforme,violet-toothed polypore,Fungi,125705,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Hymenochaetales,Hymenochaetaceae,Trichaptum
39.8930138889,-79.497925,4,Trametes pubescens,,Fungi,203711,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8701218008,-79.4995372742,58,Laetiporus conifericola,Conifer Chicken of the Woods,Fungi,118057,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Laetiporaceae,Laetiporus
39.8934888611,-79.4978110833,3,Sebacina schweinitzii,jellied false coral fungus,Fungi,736008,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Sebacinales,Sebacinaceae,Sebacina
39.8631783333,-79.4992666667,4,Apioperdon pyriforme,Pear-shaped Puffball,Fungi,972793,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Lycoperdaceae,Apioperdon
39.86156781,-79.43134076,9,Hericium erinaceus,lion's-mane mushroom,Fungi,49158,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Hericiaceae,Hericium
39.8909912109,-79.5037002563,4,Galerina marginata,Funeral Bell,Fungi,154735,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Hymenogastraceae,Galerina
39.8910522461,-79.5036087036,4,Sarcomyxa serotina,Late Oyster,Fungi,63585,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Sarcomyxaceae,Sarcomyxa
39.8948364258,-79.4980316162,4,Ischnoderma resinosum,Resinous Polypore,Fungi,130919,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Ischnodermataceae,Ischnoderma
39.8910633333,-79.503395,4,Ischnoderma resinosum,Resinous Polypore,Fungi,130919,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Ischnodermataceae,Ischnoderma
39.891075,-79.5036916667,4,Sarcomyxa serotina,Late Oyster,Fungi,63585,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Sarcomyxaceae,Sarcomyxa
39.8733519164,-79.5039666072,192,Schizophyllum commune,splitgill mushroom,Fungi,54573,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Schizophyllaceae,Schizophyllum
39.8736303275,-79.5038509369,84,Trichaptum biforme,violet-toothed polypore,Fungi,125705,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Hymenochaetales,Hymenochaetaceae,Trichaptum
39.8646583333,-79.50263,4,Panellus stipticus,Luminescent Panellus,Fungi,68309,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Mycenaceae,Panellus
39.8649616667,-79.5030366667,4,Plicaturopsis crispa,crimped gill,Fungi,55565,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Amylocorticiales,Amylocorticiaceae,Plicaturopsis
39.8651383333,-79.5030533333,4,Daldinia childiae,,Fungi,350616,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Hypoxylaceae,Daldinia
39.8652633333,-79.5030616667,4,Stereum lobatum,,Fungi,1031780,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Stereaceae,Stereum
39.8653,-79.5030366667,4,Datronia mollis,Common Mazegill,Fungi,350636,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Datronia
39.8652533333,-79.503045,4,Trametes gibbosa,Lumpy Bracket,Fungi,410641,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8652616667,-79.5030616667,4,Scutellinia setosa,,Fungi,130856,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,,Pezizales,Pyronemataceae,Scutellinia
39.8652416667,-79.5030666667,4,Exidia crenata,American Amber Jelly Fungus,Fungi,879877,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Auriculariales,Auriculariaceae,Exidia
39.8651216667,-79.5029533333,4,Ascocoryne sarcoides,Purple Jellydisc,Fungi,49075,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Gelatinodiscaceae,Ascocoryne
39.865245,-79.50293,4,Stereum complicatum,crowded parchment,Fungi,196842,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Stereaceae,Stereum
39.8653133333,-79.503045,4,Trametes versicolor,turkey-tail,Fungi,54134,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8652783333,-79.5029366667,4,Bjerkandera adusta,Smoky polypore,Fungi,118038,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Phanerochaetaceae,Bjerkandera
39.8655166667,-79.50277,4,Merulius tremellosus,Trembling Crust,Fungi,179113,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Meruliaceae,Merulius
39.8656283333,-79.5030366667,4,Ischnoderma resinosum,Resinous Polypore,Fungi,130919,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Ischnodermataceae,Ischnoderma
39.865605,-79.5030283333,4,Sarcomyxa serotina,Late Oyster,Fungi,63585,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Sarcomyxaceae,Sarcomyxa
39.8656083333,-79.5031283333,4,Holwaya mucida,,Fungi,126908,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Thelebolales,Holwayaceae,Holwaya
39.86558,-79.5031533333,4,Trametes versicolor,turkey-tail,Fungi,54134,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.865645,-79.50322,4,Picipes badius,Bay Polypore,Fungi,510852,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Picipes
39.8668466667,-79.5029,4,Lentinus brumalis,Winter polypore,Fungi,947949,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Lentinus
39.8698283333,-79.5017866667,4,Flammulina velutipes,Velvet Foot,Fungi,67594,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Physalacriaceae,Flammulina
39.87062,-79.50148,4,Trametes gibbosa,Lumpy Bracket,Fungi,410641,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8708616667,-79.5015283333,4,Sarcomyxa serotina,Late Oyster,Fungi,63585,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Sarcomyxaceae,Sarcomyxa
39.87083,-79.5014883333,4,Phlebia radiata,Wrinkled Crust,Fungi,155122,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Meruliaceae,Phlebia
39.8708916667,-79.5014033333,4,Trametes cinnabarina,Northern Cinnabar Polypore,Fungi,974663,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8721583333,-79.501105,9,Ischnoderma resinosum,Resinous Polypore,Fungi,130919,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Ischnodermataceae,Ischnoderma
39.8720666667,-79.500795,11,Trametes versicolor,turkey-tail,Fungi,54134,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8954000775,-79.5035281723,122,Grifola frondosa,hen of the woods,Fungi,53714,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Grifolaceae,Grifola
39.8831347208,-79.4904293003,61,Hygrocybe miniata,Vermilion Waxcap,Fungi,194659,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Hygrophoraceae,Hygrocybe
39.8745422363,-79.4957504272,4,Sarcomyxa serotina,Late Oyster,Fungi,63585,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Sarcomyxaceae,Sarcomyxa
39.8663201808,-79.4810687019,362,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8645556509,-79.5021437109,43,Flammulina velutipes,Velvet Foot,Fungi,67594,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Physalacriaceae,Flammulina
39.8688910077,-79.5021819323,161,Ascocoryne sarcoides,Purple Jellydisc,Fungi,49075,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,Helotiales,Gelatinodiscaceae,Ascocoryne
39.871004705,-79.4876771757,24,Akanthomyces aculeatus,,Fungi,179745,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Akanthomyces
39.87092,-79.4978633333,4,Scorias spongiosa,Honeydew Eater,Fungi,144013,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetidae,Capnodiales,Capnodiaceae,Scorias
39.8659583333,-79.5006033333,1743,Calostoma lutescens,Collared Calostoma,Fungi,372664,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Sclerodermataceae,Calostoma
39.870075,-79.4984583333,4,Multiclavula mucida,White green-algae coral,Fungi,205261,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Cantharellales,Hydnaceae,Multiclavula
39.8651383333,-79.50322,61,Sarcoscypha austriaca,Scarlet Elfcup,Fungi,126913,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,,Pezizales,Sarcoscyphaceae,Sarcoscypha
39.8391083333,-79.4747783333,4,Schizophyllum commune,splitgill mushroom,Fungi,54573,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Schizophyllaceae,Schizophyllum
39.8394916667,-79.475205,4,Trametes versicolor,turkey-tail,Fungi,54134,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.84107,-79.4750216667,11,Exidia crenata,American Amber Jelly Fungus,Fungi,879877,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Auriculariales,Auriculariaceae,Exidia
39.84195,-79.4745466667,99,Lasallia papulosa,Common Toadskin Lichen,Fungi,125708,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Lasallia
39.8403866667,-79.4750133333,75,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8825916667,-79.4821616667,4,Radulomyces copelandii,Asian Beauty,Fungi,1113584,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Radulomycetaceae,Radulomyces
39.8309936523,-79.4387664795,4,Trametes cinnabarina,Northern Cinnabar Polypore,Fungi,974663,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8394470215,-79.4295272827,4,Fomitopsis betulina,birch polypore,Fungi,775410,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Fomitopsidaceae,Fomitopsis
39.8418273926,-79.4317703247,4,Trametes versicolor,turkey-tail,Fungi,54134,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.865975,-79.47963,4,Calostoma lutescens,Collared Calostoma,Fungi,372664,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Sclerodermataceae,Calostoma
39.83845,-79.4298033333,4,Mycosphaerella colorata,Mountain Laurel Leaf Spot,Fungi,543288,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetidae,Mycosphaerellales,Mycosphaerellaceae,Ramularia
39.8661499023,-79.4804000854,14,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8988533106,-79.4943271707,35,Trametes versicolor,turkey-tail,Fungi,54134,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.8731333333,-79.4978416667,6,Tremella mesenterica,witch's butter,Fungi,48529,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,,Tremellales,Tremellaceae,Tremella
39.84055,-79.475045,4,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8583790704,-79.5121233062,35,Puccinia mariae-wilsoniae,spring beauty rust,Fungi,243710,Fungi,Basidiomycota,Pucciniomycotina,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia
39.9115704825,-79.5291070151,244,Fomitopsis betulina,birch polypore,Fungi,775410,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Fomitopsidaceae,Fomitopsis
39.9070293705,-79.5240479342,244,Trametes versicolor,turkey-tail,Fungi,54134,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Trametes
39.9086565946,-79.5187656502,122,Artomyces pyxidatus,crown-tipped coral fungus,Fungi,334704,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Auriscalpiaceae,Artomyces
39.8633785101,-79.4997461818,57,Phylloscypha phyllogena,Common Brown Cup,Fungi,1110795,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,,Pezizales,Pezizaceae,Phylloscypha
39.8550416667,-79.4872416667,7,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8772083333,-79.49353,112,Entoloma strictius,Straight-stalked Entoloma,Fungi,341614,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Entolomataceae,Entoloma
39.8852083333,-79.479195,41,Cerioporus squamosus,Dryad's Saddle,Fungi,940028,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Cerioporus
39.87728,-79.4929666667,81,Porpidia albocaerulescens,Smokey-eyed Boulder Lichen,Fungi,125773,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Lecanoromycetidae,Lecideales,Lecideaceae,Porpidia
39.841755,-79.4354466667,7,Fulvifomes robiniae,Cracked Cap Polypore,Fungi,1145488,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Hymenochaetales,Hymenochaetaceae,Fulvifomes
39.832955,-79.44082,13,Cerioporus squamosus,Dryad's Saddle,Fungi,940028,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Cerioporus
39.8661816667,-79.480925,9,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.9014133333,-79.4920716667,4,Mycena leaiana,orange mycena,Fungi,128516,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Mycenaceae,Mycena
39.896155,-79.4966883333,4,Laetiporus sulphureus,chicken of the woods,Fungi,53713,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Laetiporaceae,Laetiporus
39.832685,-79.4403983333,7,Cerioporus squamosus,Dryad's Saddle,Fungi,940028,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Cerioporus
39.89277,-79.4986116667,4,Daldinia childiae,,Fungi,350616,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Hypoxylaceae,Daldinia
39.8493083333,-79.490045,8,Mycetinis opacus,,Fungi,565099,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalotaceae,Mycetinis
39.8424864093,-79.4760919803,2074,Umbilicaria mammulata,Smooth Rock Tripe,Fungi,59954,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Umbilicariomycetidae,Umbilicariales,Umbilicariaceae,Umbilicaria
39.8758516667,-79.4966783333,9,Ganoderma tsugae,hemlock varnish shelf,Fungi,63274,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Polyporales,Polyporaceae,Ganoderma
39.8601379395,-79.49949646,3000,Artomyces pyxidatus,crown-tipped coral fungus,Fungi,334704,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,Russulales,Auriscalpiaceae,Artomyces
